acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,artist,Genre
0.362,https://api.spotify.com/v1/audio-analysis/0m2orA1i5lLZUOt9XLwSd0,0.592,217107,0.681,0m2orA1i5lLZUOt9XLwSd0,0,0,0.142,-5.597,1,0.141,147.016,4,https://api.spotify.com/v1/tracks/0m2orA1i5lLZUOt9XLwSd0,audio_features,spotify:track:0m2orA1i5lLZUOt9XLwSd0,0.481,84,Fifth Harmony,Pop
0.00543,https://api.spotify.com/v1/audio-analysis/5XQMr19TL7Mfksq9zihbOu,0.614,129478,0.598,5XQMr19TL7Mfksq9zihbOu,0,10,0.1,-6.335,0,0.0561,105.803,4,https://api.spotify.com/v1/tracks/5XQMr19TL7Mfksq9zihbOu,audio_features,spotify:track:5XQMr19TL7Mfksq9zihbOu,0.569,90,Chris Brown,Pop
0.107,https://api.spotify.com/v1/audio-analysis/2oQAF4EWvPHGWlWWPQkaGh,0.519,192402,0.463,2oQAF4EWvPHGWlWWPQkaGh,0.000506,6,0.104,-9.407,1,0.154,91.529,4,https://api.spotify.com/v1/tracks/2oQAF4EWvPHGWlWWPQkaGh,audio_features,spotify:track:2oQAF4EWvPHGWlWWPQkaGh,0.244,49,Jaira Burns,Pop
0.31,https://api.spotify.com/v1/audio-analysis/1nMYtxDrONcoGnKRvxTwPv,0.716,211128,0.812,1nMYtxDrONcoGnKRvxTwPv,0,7,0.551,-5.233,1,0.344,133.047,4,https://api.spotify.com/v1/tracks/1nMYtxDrONcoGnKRvxTwPv,audio_features,spotify:track:1nMYtxDrONcoGnKRvxTwPv,0.364,75,Blackbear,Pop
0.0398,https://api.spotify.com/v1/audio-analysis/6oNZ0WxqptE7V0qpjtyJ4a,0.294,232937,0.697,6oNZ0WxqptE7V0qpjtyJ4a,0.00011,6,0.136,-6.029,1,0.128,160.566,4,https://api.spotify.com/v1/tracks/6oNZ0WxqptE7V0qpjtyJ4a,audio_features,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,0.173,72,ODESZA,Pop
0.06,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,0.675,181279,0.736,7y9iMe8SOB6z3NoHE2OfXl,0,0,0.0879,-3.604,1,0.0302,118.369,4,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,audio_features,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,0.584,78,Halsey,Pop
0.0508,https://api.spotify.com/v1/audio-analysis/7Ewumzq8MHlC6OwNhBybGl,0.619,202887,0.733,7Ewumzq8MHlC6OwNhBybGl,0,6,0.215,-6.699,1,0.138,97.023,4,https://api.spotify.com/v1/tracks/7Ewumzq8MHlC6OwNhBybGl,audio_features,spotify:track:7Ewumzq8MHlC6OwNhBybGl,0.481,75,Elohim,Pop
0.0871,https://api.spotify.com/v1/audio-analysis/0Gm6yW9dqvWhBO8DQDiLHs,0.653,206720,0.62,0Gm6yW9dqvWhBO8DQDiLHs,0,6,0.173,-8.037,1,0.0571,105.904,4,https://api.spotify.com/v1/tracks/0Gm6yW9dqvWhBO8DQDiLHs,audio_features,spotify:track:0Gm6yW9dqvWhBO8DQDiLHs,0.244,71,Julia Michaels,Pop
0.643,https://api.spotify.com/v1/audio-analysis/0QWsssAqEAyOVEHG6Lx4EJ,0.662,273533,0.574,0QWsssAqEAyOVEHG6Lx4EJ,0.829,5,0.111,-11.237,1,0.0378,129.995,4,https://api.spotify.com/v1/tracks/0QWsssAqEAyOVEHG6Lx4EJ,audio_features,spotify:track:0QWsssAqEAyOVEHG6Lx4EJ,0.632,57,Angus & Julia Stone,Pop
0.0263,https://api.spotify.com/v1/audio-analysis/1De8FIr9KBPm5owb0tmRKv,0.901,161500,0.531,1De8FIr9KBPm5owb0tmRKv,0,6,0.097,-4.118,0,0.0791,105.026,4,https://api.spotify.com/v1/tracks/1De8FIr9KBPm5owb0tmRKv,audio_features,spotify:track:1De8FIr9KBPm5owb0tmRKv,0.695,77,Why Don't We,Pop
0.0318,https://api.spotify.com/v1/audio-analysis/7lw7uY2jcbX0mskCP3Sy8T,0.604,222101,0.658,7lw7uY2jcbX0mskCP3Sy8T,0.00126,4,0.131,-4.936,0,0.0302,106.033,4,https://api.spotify.com/v1/tracks/7lw7uY2jcbX0mskCP3Sy8T,audio_features,spotify:track:7lw7uY2jcbX0mskCP3Sy8T,0.711,59,LAYNE,Pop
0.00755,https://api.spotify.com/v1/audio-analysis/0o7glLPfZgns8ZF14Wlpf7,0.811,172599,0.596,0o7glLPfZgns8ZF14Wlpf7,0.0000115,11,0.0588,-5.428,1,0.0621,130.03,4,https://api.spotify.com/v1/tracks/0o7glLPfZgns8ZF14Wlpf7,audio_features,spotify:track:0o7glLPfZgns8ZF14Wlpf7,0.673,76,Kelly Clarkson,Pop
0.399,https://api.spotify.com/v1/audio-analysis/3FNY26zMg3Zfe5Cbyu45uu,0.737,174107,0.734,3FNY26zMg3Zfe5Cbyu45uu,0,7,0.323,-4.71,1,0.156,91.999,4,https://api.spotify.com/v1/tracks/3FNY26zMg3Zfe5Cbyu45uu,audio_features,spotify:track:3FNY26zMg3Zfe5Cbyu45uu,0.324,79,Grace VanderWaal,Pop
0.191,https://api.spotify.com/v1/audio-analysis/08DqG1RqpxnICWOdOp2PLV,0.515,175363,0.638,08DqG1RqpxnICWOdOp2PLV,0.00000118,1,0.14,-7.558,1,0.356,160.182,4,https://api.spotify.com/v1/tracks/08DqG1RqpxnICWOdOp2PLV,audio_features,spotify:track:08DqG1RqpxnICWOdOp2PLV,0.38,62,Grey,Pop
0.0876,https://api.spotify.com/v1/audio-analysis/1DRW9bQzt2SE8f7H4KJZyL,0.629,260077,0.717,1DRW9bQzt2SE8f7H4KJZyL,0,6,0.358,-5.706,1,0.0638,145.959,4,https://api.spotify.com/v1/tracks/1DRW9bQzt2SE8f7H4KJZyL,audio_features,spotify:track:1DRW9bQzt2SE8f7H4KJZyL,0.129,82,Miguel,Pop
0.105,https://api.spotify.com/v1/audio-analysis/4qexD6ObR5nzpFJNpvQxIr,0.766,250616,0.739,4qexD6ObR5nzpFJNpvQxIr,0,6,0.084,-3.011,0,0.0835,110.018,4,https://api.spotify.com/v1/tracks/4qexD6ObR5nzpFJNpvQxIr,audio_features,spotify:track:4qexD6ObR5nzpFJNpvQxIr,0.757,70,Kim Petras,Pop
0.0524,https://api.spotify.com/v1/audio-analysis/0h3PlGdTl8kUA47Zb2kJAi,0.645,198200,0.799,0h3PlGdTl8kUA47Zb2kJAi,0,1,0.265,-5.557,0,0.115,146.892,4,https://api.spotify.com/v1/tracks/0h3PlGdTl8kUA47Zb2kJAi,audio_features,spotify:track:0h3PlGdTl8kUA47Zb2kJAi,0.782,64,In Real Life,Pop
0.271,https://api.spotify.com/v1/audio-analysis/7Lgpic8BsBJR4jFrr9abbz,0.711,227720,0.747,7Lgpic8BsBJR4jFrr9abbz,0,10,0.328,-6.165,0,0.061,100.01,4,https://api.spotify.com/v1/tracks/7Lgpic8BsBJR4jFrr9abbz,audio_features,spotify:track:7Lgpic8BsBJR4jFrr9abbz,0.572,74,Robin Schulz,Pop
0.411,https://api.spotify.com/v1/audio-analysis/4Tulf6yVo59f2ofSi3YUqW,0.787,210862,0.586,4Tulf6yVo59f2ofSi3YUqW,0.000311,10,0.118,-9.64,1,0.0695,140.036,4,https://api.spotify.com/v1/tracks/4Tulf6yVo59f2ofSi3YUqW,audio_features,spotify:track:4Tulf6yVo59f2ofSi3YUqW,0.604,79,Rich Chigga,Pop
0.12,https://api.spotify.com/v1/audio-analysis/4nGW06TRJOIrVRfjnuK4se,0.831,214236,0.532,4nGW06TRJOIrVRfjnuK4se,0,8,0.0905,-7.273,1,0.0507,108.593,4,https://api.spotify.com/v1/tracks/4nGW06TRJOIrVRfjnuK4se,audio_features,spotify:track:4nGW06TRJOIrVRfjnuK4se,0.804,61,Loote,Pop
0.00124,https://api.spotify.com/v1/audio-analysis/7cW2rDoxZMGI5cyBg8GY9z,0.546,165333,0.896,7cW2rDoxZMGI5cyBg8GY9z,0.000153,11,0.138,-4.681,0,0.0288,90.028,4,https://api.spotify.com/v1/tracks/7cW2rDoxZMGI5cyBg8GY9z,audio_features,spotify:track:7cW2rDoxZMGI5cyBg8GY9z,0.274,62,3LAU,Pop
0.493,https://api.spotify.com/v1/audio-analysis/2Jlx7CGCVi3mRbKcA53YOn,0.763,190472,0.572,2Jlx7CGCVi3mRbKcA53YOn,0.00118,11,0.106,-7.312,0,0.0595,151.93,4,https://api.spotify.com/v1/tracks/2Jlx7CGCVi3mRbKcA53YOn,audio_features,spotify:track:2Jlx7CGCVi3mRbKcA53YOn,0.25,60,Bryce Vine,Pop
0.284,https://api.spotify.com/v1/audio-analysis/71aFe96ApQRL8C0KpbGexC,0.628,226379,0.711,71aFe96ApQRL8C0KpbGexC,0,6,0.0624,-4.054,1,0.0663,149.93,4,https://api.spotify.com/v1/tracks/71aFe96ApQRL8C0KpbGexC,audio_features,spotify:track:71aFe96ApQRL8C0KpbGexC,0.667,58,Liz Huett,Pop
0.0079,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,0.653,234286,0.91,57p8CBvPOxrvyCbn6ttl5r,0,10,0.318,-3.36,1,0.0566,126.047,4,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,audio_features,spotify:track:57p8CBvPOxrvyCbn6ttl5r,0.0861,91,Skrillex,Pop
0.032,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,0.667,174800,0.726,5Gu0PDLN4YJeW75PpBSg9p,0,8,0.0745,-4.172,1,0.054,103.001,4,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,audio_features,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,0.77,76,Hailee Steinfeld,Pop
0.611,https://api.spotify.com/v1/audio-analysis/6y6jbcPG4Yn3Du4moXaenr,0.63,245172,0.5,6y6jbcPG4Yn3Du4moXaenr,0.0000404,1,0.114,-8.755,0,0.0611,144.871,4,https://api.spotify.com/v1/tracks/6y6jbcPG4Yn3Du4moXaenr,audio_features,spotify:track:6y6jbcPG4Yn3Du4moXaenr,0.321,82,Blackbear,Pop
0.137,https://api.spotify.com/v1/audio-analysis/7DoN0sCGIT9IcLrtBDm4f0,0.648,181812,0.667,7DoN0sCGIT9IcLrtBDm4f0,0.000021,2,0.0797,-5.294,0,0.065,102.966,4,https://api.spotify.com/v1/tracks/7DoN0sCGIT9IcLrtBDm4f0,audio_features,spotify:track:7DoN0sCGIT9IcLrtBDm4f0,0.221,97,Camila Cabello,Pop
0.0876,https://api.spotify.com/v1/audio-analysis/1DRW9bQzt2SE8f7H4KJZyL,0.629,260077,0.717,1DRW9bQzt2SE8f7H4KJZyL,0,6,0.358,-5.706,1,0.0638,145.959,4,https://api.spotify.com/v1/tracks/1DRW9bQzt2SE8f7H4KJZyL,audio_features,spotify:track:1DRW9bQzt2SE8f7H4KJZyL,0.129,90,Avicii,Pop
0.0295,https://api.spotify.com/v1/audio-analysis/4xBjsLUSjcx2h7PcRikpQp,0.655,228893,0.576,4xBjsLUSjcx2h7PcRikpQp,0.115,5,0.132,-6.735,0,0.0536,139.953,4,https://api.spotify.com/v1/tracks/4xBjsLUSjcx2h7PcRikpQp,audio_features,spotify:track:4xBjsLUSjcx2h7PcRikpQp,0.169,82,Miguel,Pop
0.254,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,0.615,214255,0.547,7rdUtXasA973gmrr2Xxh3E,0,0,0.171,-5.086,0,0.152,106.688,4,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,audio_features,spotify:track:7rdUtXasA973gmrr2Xxh3E,0.167,89,Camila Cabello,Pop
0.469,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,0.00000413,0,0.297,-9.144,0,0.242,134.021,4,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.437,0,Lorde,Pop
0.411,https://api.spotify.com/v1/audio-analysis/4Tulf6yVo59f2ofSi3YUqW,0.787,210862,0.586,4Tulf6yVo59f2ofSi3YUqW,0.000311,10,0.118,-9.64,1,0.0695,140.036,4,https://api.spotify.com/v1/tracks/4Tulf6yVo59f2ofSi3YUqW,audio_features,spotify:track:4Tulf6yVo59f2ofSi3YUqW,0.604,87,Drake,Pop
0.199,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,0.798,202547,0.539,5Z3GHaZ6ec9bsiI5BenrbY,0.0000166,1,0.165,-6.351,1,0.0421,136.949,4,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.41,77,G-Eazy,Pop
0.31,https://api.spotify.com/v1/audio-analysis/1nMYtxDrONcoGnKRvxTwPv,0.716,211128,0.812,1nMYtxDrONcoGnKRvxTwPv,0,7,0.551,-5.233,1,0.344,133.047,4,https://api.spotify.com/v1/tracks/1nMYtxDrONcoGnKRvxTwPv,audio_features,spotify:track:1nMYtxDrONcoGnKRvxTwPv,0.364,63,Anthony Russo,Pop
0.0293,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,0.726,233902,0.769,3B54sVLJ402zGa6Xm4YGNe,0.0101,6,0.104,-5.043,1,0.123,97.985,4,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.75,95,Khalid,Pop
0.111,https://api.spotify.com/v1/audio-analysis/1E2ePlJmijVSX0o1G9TFgR,0.795,275080,0.594,1E2ePlJmijVSX0o1G9TFgR,0,0,0.162,-6.2,1,0.0747,135.002,4,https://api.spotify.com/v1/tracks/1E2ePlJmijVSX0o1G9TFgR,audio_features,spotify:track:1E2ePlJmijVSX0o1G9TFgR,0.404,94,XXXTENTACION,Pop
0.213,https://api.spotify.com/v1/audio-analysis/4G6eGrUJpmBViXaqLqS1TK,0.533,225423,0.599,4G6eGrUJpmBViXaqLqS1TK,0,8,0.0878,-6.405,1,0.3,96.764,4,https://api.spotify.com/v1/tracks/4G6eGrUJpmBViXaqLqS1TK,audio_features,spotify:track:4G6eGrUJpmBViXaqLqS1TK,0.682,76,Ty Dolla $ign,Pop
0.00572,https://api.spotify.com/v1/audio-analysis/53mrVsi49rLHIaKBiSvElG,0.74,233705,0.657,53mrVsi49rLHIaKBiSvElG,0,8,0.211,-6.309,1,0.0595,112.016,3,https://api.spotify.com/v1/tracks/53mrVsi49rLHIaKBiSvElG,audio_features,spotify:track:53mrVsi49rLHIaKBiSvElG,0.188,79,Rich Chigga,Pop
0.0151,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,0.884,220307,0.346,5eqK0tbzUPo2SoeZsov04s,0.00000704,8,0.0871,-8.228,0,0.351,75.016,4,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,audio_features,spotify:track:5eqK0tbzUPo2SoeZsov04s,0.378,75,Blackbear,Pop
0.00398,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,0.744,189467,0.752,7iNIg7XDEaYECfWD5dJ9Va,0,8,0.307,-5.316,1,0.0368,104.99,4,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,audio_features,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,0.624,100,French Montana,Pop
0.101,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,0.258,239000,0.437,1j4kHkkpqZRBwE0A4CN4Yv,0.00000127,11,0.106,-6.593,0,0.039,180.043,4,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,66,SZA,Pop
0.0178,https://api.spotify.com/v1/audio-analysis/4xEnPbulgQ4J4vu78VEwVr,0.548,189029,0.701,4xEnPbulgQ4J4vu78VEwVr,0.0000134,11,0.134,-4.862,0,0.0914,104.237,4,https://api.spotify.com/v1/tracks/4xEnPbulgQ4J4vu78VEwVr,audio_features,spotify:track:4xEnPbulgQ4J4vu78VEwVr,0.286,69,Marc E. Bassy,Pop
0.0672,https://api.spotify.com/v1/audio-analysis/2771LMNxwf62FTAdpJMQfM,0.929,223962,0.723,2771LMNxwf62FTAdpJMQfM,0,11,0.346,-5.792,0,0.109,125.022,4,https://api.spotify.com/v1/tracks/2771LMNxwf62FTAdpJMQfM,audio_features,spotify:track:2771LMNxwf62FTAdpJMQfM,0.468,84,Khalid,Pop
0.617,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,0.703,221747,0.757,2eAZfqOm4EnOF9VvN50Tyc,0,1,0.106,-3.612,1,0.05,82.008,4,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,audio_features,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,0.696,83,Blackbear,Pop
0.186,https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb,0.768,216897,0.517,0ofbQMrRDsUaVKq2mGLEAb,0.000038,7,0.104,-4.323,0,0.0312,104.992,4,https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb,audio_features,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,0.408,93,Logic,Pop
0.0853,https://api.spotify.com/v1/audio-analysis/6Na5uKk5SsqZimk0hAWo8y,0.79,234373,0.734,6Na5uKk5SsqZimk0hAWo8y,0.00409,0,0.112,-4.66,1,0.0524,107.369,4,https://api.spotify.com/v1/tracks/6Na5uKk5SsqZimk0hAWo8y,audio_features,spotify:track:6Na5uKk5SsqZimk0hAWo8y,0.217,83,Bryson Tiller,Pop
0.0199,https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv,0.837,211006,0.791,2Xqd0wUttjueBfdcltADOv,0,1,0.0836,-3.824,1,0.251,176.003,4,https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv,audio_features,spotify:track:2Xqd0wUttjueBfdcltADOv,0.379,96,21 Savage,Pop
0.265,https://api.spotify.com/v1/audio-analysis/6ae29ZzSPYq61ARnOn3CGh,0.736,189296,0.493,6ae29ZzSPYq61ARnOn3CGh,0,10,0.247,-7.224,1,0.0592,141.997,4,https://api.spotify.com/v1/tracks/6ae29ZzSPYq61ARnOn3CGh,audio_features,spotify:track:6ae29ZzSPYq61ARnOn3CGh,0.364,70,A.CHAL,Pop
0.0242,https://api.spotify.com/v1/audio-analysis/26K4tbF6waeJzo11e3JDo8,0.642,225953,0.791,26K4tbF6waeJzo11e3JDo8,0.00891,0,0.192,-6.073,1,0.137,169.84,4,https://api.spotify.com/v1/tracks/26K4tbF6waeJzo11e3JDo8,audio_features,spotify:track:26K4tbF6waeJzo11e3JDo8,0.359,81,Snakehips,Pop
0.189,https://api.spotify.com/v1/audio-analysis/248OFOZef6ShXv6DGgbnxU,0.739,206533,0.448,248OFOZef6ShXv6DGgbnxU,0,10,0.118,-10.28,0,0.138,81.044,4,https://api.spotify.com/v1/tracks/248OFOZef6ShXv6DGgbnxU,audio_features,spotify:track:248OFOZef6ShXv6DGgbnxU,0.55,77,NexXthursday,Pop
0.57,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,0.629,250173,0.572,5tz69p7tJuGPeMGwNTxYuV,0,5,0.192,-7.733,0,0.0387,100.015,4,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.38,94,Travis Scott,Pop
0.393,https://api.spotify.com/v1/audio-analysis/5GG3knKdxKWrNboRijxeKF,0.646,169267,0.756,5GG3knKdxKWrNboRijxeKF,0.0000323,9,0.202,-9.017,0,0.487,193.881,4,https://api.spotify.com/v1/tracks/5GG3knKdxKWrNboRijxeKF,audio_features,spotify:track:5GG3knKdxKWrNboRijxeKF,0.614,90,Justin Bieber,Pop
0.0128,https://api.spotify.com/v1/audio-analysis/57zEbGuOa9Skogmm0WdOzM,0.931,207801,0.306,57zEbGuOa9Skogmm0WdOzM,0.00000859,8,0.0708,-9.979,0,0.453,140.039,4,https://api.spotify.com/v1/tracks/57zEbGuOa9Skogmm0WdOzM,audio_features,spotify:track:57zEbGuOa9Skogmm0WdOzM,0.445,91,XXXTENTACION,Pop
0.0952,https://api.spotify.com/v1/audio-analysis/4QeBlVCl2KzUEcQZiuskRd,0.893,244120,0.51,4QeBlVCl2KzUEcQZiuskRd,0,8,0.104,-6.759,1,0.215,133.959,4,https://api.spotify.com/v1/tracks/4QeBlVCl2KzUEcQZiuskRd,audio_features,spotify:track:4QeBlVCl2KzUEcQZiuskRd,0.316,91,ZAYN,Pop
0.309,https://api.spotify.com/v1/audio-analysis/3nodtPfXcok53E8Uze8gvD,0.635,187589,0.659,3nodtPfXcok53E8Uze8gvD,0,8,0.302,-4.92,1,0.155,178.018,4,https://api.spotify.com/v1/tracks/3nodtPfXcok53E8Uze8gvD,audio_features,spotify:track:3nodtPfXcok53E8Uze8gvD,0.542,67,SZA,Pop
0.0714,https://api.spotify.com/v1/audio-analysis/1yxgsra98r3qAtxqiGZPiX,0.763,190678,0.598,1yxgsra98r3qAtxqiGZPiX,0,11,0.112,-6.865,1,0.0539,140.987,4,https://api.spotify.com/v1/tracks/1yxgsra98r3qAtxqiGZPiX,audio_features,spotify:track:1yxgsra98r3qAtxqiGZPiX,0.184,82,6LACK,Pop
0.0172,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.329,85,Tay-K,Pop
0.0781,https://api.spotify.com/v1/audio-analysis/0UQSyryW2vxE88AVFSZs3T,0.803,242200,0.69,0UQSyryW2vxE88AVFSZs3T,0,3,0.117,-5.89,1,0.269,103.985,4,https://api.spotify.com/v1/tracks/0UQSyryW2vxE88AVFSZs3T,audio_features,spotify:track:0UQSyryW2vxE88AVFSZs3T,0.444,55,J Balvin,Pop
0.00746,https://api.spotify.com/v1/audio-analysis/2RwmsAOxtiRezQPmvyejb8,0.782,211960,0.559,2RwmsAOxtiRezQPmvyejb8,0.0000174,1,0.232,-7.545,1,0.258,156.018,4,https://api.spotify.com/v1/tracks/2RwmsAOxtiRezQPmvyejb8,audio_features,spotify:track:2RwmsAOxtiRezQPmvyejb8,0.0782,94,Cardi B,Pop
0.0168,https://api.spotify.com/v1/audio-analysis/5RCfvwDewu6p2x1mEI6smX,0.788,140945,0.533,5RCfvwDewu6p2x1mEI6smX,0,9,0.204,-7.594,1,0.352,80.04,4,https://api.spotify.com/v1/tracks/5RCfvwDewu6p2x1mEI6smX,audio_features,spotify:track:5RCfvwDewu6p2x1mEI6smX,0.467,86,Kendrick Lamar,Pop
0.29,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,0.798,213400,0.582,6PGoSes0D9eUDeeAafB2As,0,10,0.153,-7.38,1,0.103,126.075,4,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,audio_features,spotify:track:6PGoSes0D9eUDeeAafB2As,0.782,89,Gucci Mane,Pop
0.0232,https://api.spotify.com/v1/audio-analysis/1HTtUBEY3tuw2btgwwI2Ja,0.89,233087,0.633,1HTtUBEY3tuw2btgwwI2Ja,0.000343,11,0.0993,-5.475,1,0.168,139.948,4,https://api.spotify.com/v1/tracks/1HTtUBEY3tuw2btgwwI2Ja,audio_features,spotify:track:1HTtUBEY3tuw2btgwwI2Ja,0.42,89,Lil Uzi Vert,Pop
0.74,https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w,0.654,243238,0.325,6R6ihJhRbgu7JxJKIbW57w,0.0000214,2,0.152,-11.925,1,0.282,139.886,4,https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,audio_features,spotify:track:6R6ihJhRbgu7JxJKIbW57w,0.39,80,Frank Ocean,Pop
0.104,https://api.spotify.com/v1/audio-analysis/4bdJHQp90ymjEIkkYhcENB,0.923,126667,0.508,4bdJHQp90ymjEIkkYhcENB,0.0000121,1,0.126,-8.668,1,0.0468,108.039,4,https://api.spotify.com/v1/tracks/4bdJHQp90ymjEIkkYhcENB,audio_features,spotify:track:4bdJHQp90ymjEIkkYhcENB,0.193,77,Rich Chigga,Pop
0.247,https://api.spotify.com/v1/audio-analysis/6foxplXS0YEq8cO374Lty4,0.95,124056,0.533,6foxplXS0YEq8cO374Lty4,0,5,0.114,-7.022,1,0.148,119.869,4,https://api.spotify.com/v1/tracks/6foxplXS0YEq8cO374Lty4,audio_features,spotify:track:6foxplXS0YEq8cO374Lty4,0.675,80,Lil Pump,Pop
0.215,https://api.spotify.com/v1/audio-analysis/6SUxrwVN19Kmd9JfIbjJUj,0.852,140008,0.577,6SUxrwVN19Kmd9JfIbjJUj,0,6,0.138,-6.347,0,0.16,119.986,4,https://api.spotify.com/v1/tracks/6SUxrwVN19Kmd9JfIbjJUj,audio_features,spotify:track:6SUxrwVN19Kmd9JfIbjJUj,0.456,69,Lil Peep,Pop
0.0262,https://api.spotify.com/v1/audio-analysis/0S0vWvyZ6Rc79TXkWxT9QA,0.534,231547,0.583,0S0vWvyZ6Rc79TXkWxT9QA,0,2,0.421,-8.672,1,0.0288,105.997,4,https://api.spotify.com/v1/tracks/0S0vWvyZ6Rc79TXkWxT9QA,audio_features,spotify:track:0S0vWvyZ6Rc79TXkWxT9QA,0.145,76,Bhad Bhabie,Pop
0.274,https://api.spotify.com/v1/audio-analysis/23DjxcZDVvtkoADr59xCKN,0.685,197573,0.663,23DjxcZDVvtkoADr59xCKN,0,8,0.0799,-5.502,1,0.181,74.978,4,https://api.spotify.com/v1/tracks/23DjxcZDVvtkoADr59xCKN,audio_features,spotify:track:23DjxcZDVvtkoADr59xCKN,0.628,61,The Americanos,Pop
0.0926,https://api.spotify.com/v1/audio-analysis/4pdD4rKmi3JfGj3SO4mxU6,0.733,219802,0.689,4pdD4rKmi3JfGj3SO4mxU6,0,6,0.0768,-5.813,1,0.277,121.908,4,https://api.spotify.com/v1/tracks/4pdD4rKmi3JfGj3SO4mxU6,audio_features,spotify:track:4pdD4rKmi3JfGj3SO4mxU6,0.209,68,Kevin Gates,Pop
0.172,https://api.spotify.com/v1/audio-analysis/0n7D4SZcoc0RWDicvWn7Ni,0.698,194232,0.582,0n7D4SZcoc0RWDicvWn7Ni,0.0000901,2,0.112,-7.026,1,0.0902,150.119,4,https://api.spotify.com/v1/tracks/0n7D4SZcoc0RWDicvWn7Ni,audio_features,spotify:track:0n7D4SZcoc0RWDicvWn7Ni,0.341,59,Starrah,Pop
0.213,https://api.spotify.com/v1/audio-analysis/1EDkPryAg1Sv2H2WNoKRLJ,0.8,177068,0.702,1EDkPryAg1Sv2H2WNoKRLJ,0.00000337,11,0.167,-6.05,0,0.137,104.043,4,https://api.spotify.com/v1/tracks/1EDkPryAg1Sv2H2WNoKRLJ,audio_features,spotify:track:1EDkPryAg1Sv2H2WNoKRLJ,0.751,64,Lao Ra,Pop
